rho_s,r_s,MBH,chi2,reward,status,proposal_id
15.34809397928858,2691.149267992973,373016.7285219436,29.863687902173165,-29.863687902173165,pass,122.0
97.76961182524649,1393.4906100901658,817729.0246722244,14.2989943037361,-14.2989943037361,pass,123.0
83.12625447830544,1864.118802330576,122544.95468205617,13.82561503896784,-13.82561503896784,pass,124.0
45.73990692424838,1169.4876481920676,556566.6669929507,23.084454646129423,-23.084454646129423,pass,125.0
71.22962354563899,3891.122034827244,503856.1241132383,14.33189653652917,-14.33189653652917,pass,126.0
75.31962001857684,4987.169362491641,862910.0198724587,15.334381155792972,-15.334381155792972,pass,127.0
53.71980630804373,1417.9358576606965,243850.4500369221,15.03380030152842,-15.03380030152842,pass,128.0
63.19927279118053,4183.8886361080185,977655.9146724212,14.956622852812778,-14.956622852812778,pass,129.0
85.84268099748591,1002.6563422281696,615857.5765315783,14.812499151248508,-14.812499151248508,pass,130.0
52.140499386885445,1513.8881626325644,848139.3106302998,15.392739678710706,-15.392739678710706,pass,131.0
6.387501769029922,4460.024680569622,658908.6691180827,48.51070046468215,-48.51070046468215,pass,132.0
79.61208370792448,3330.60928540467,731946.5416583051,14.50739380180392,-14.50739380180392,pass,133.0
13.77053277020372,2508.141739740245,936329.388263839,39.615835254349136,-39.615835254349136,pass,134.0
86.15698094748114,4155.344248807986,634983.3016053425,14.882295986640438,-14.882295986640438,pass,135.0
84.65230496420105,1362.4579710906178,213958.30248961013,13.656479319432586,-13.656479319432586,pass,136.0
56.60976754793081,2582.927861419489,812788.2920391093,14.3697083222329,-14.3697083222329,pass,137.0
3.8142022997138456,4914.852441189532,286883.1437489742,103.46060228079504,-103.46060228079504,pass,138.0
60.97134903319157,3207.7953329681422,931400.6380620056,14.837501222426946,-14.837501222426946,pass,139.0
40.221108605486585,3021.5921504714893,720202.9074607744,14.089080927422266,-14.089080927422266,pass,140.0
89.02026341886439,1235.5405504115777,84650.21067482681,13.626051939027006,-13.626051939027006,pass,141.0
89.96217908091477,2504.521510679856,219068.81694107383,13.906044029855623,-13.906044029855623,pass,142.0
51.72232163499695,525.0143660942058,218412.49222052307,72.39797847350503,-72.39797847350503,pass,143.0
68.43033742877002,3989.31423225547,224455.47098184185,14.121655105353792,-14.121655105353792,pass,144.0
64.14517493525332,4962.1640021921085,566778.1511002536,14.6130273482505,-14.6130273482505,pass,145.0
1.1720592130135508,2584.8307384194227,401484.340226546,152.76188576516472,-152.76188576516472,pass,146.0
92.11821254721382,1237.994593123958,982106.25199562,14.56028618347158,-14.56028618347158,pass,147.0
22.302355767454934,743.5871597788343,737129.7976711504,123.16272396774995,-123.16272396774995,pass,148.0
