rho_s,r_s,MBH,chi2,reward,status,proposal_id
12.855782788847552,4336.034263025262,401420.7864180922,19.150658800916016,-19.150658800916016,pass,192.0
92.09551009984712,796.2022352465619,442783.5797351064,16.650898563500895,-16.650898563500895,pass,193.0
29.37815921152668,2398.9101601933075,938516.2443945113,14.221802483969462,-14.221802483969462,pass,194.0
28.53997347869895,2653.9149977177663,961337.910284518,15.478715704356935,-15.478715704356935,pass,195.0
45.54373849942131,4425.877640730102,520704.86606345145,14.173298128880788,-14.173298128880788,pass,196.0
72.29029576760762,4103.699137225288,516316.5409628023,14.459068218372574,-14.459068218372574,pass,197.0
71.68996089907422,1666.889194179915,419131.77447134955,13.73034843328641,-13.73034843328641,pass,198.0
86.49044538854346,480.92076745009945,583555.624151598,40.404860328214674,-40.404860328214674,pass,199.0
16.44209444080058,826.2606962072838,125267.89295341523,260.0526424996499,-260.0526424996499,pass,200.0
54.611434943056004,4903.285825463617,506118.64222881367,14.266477143156404,-14.266477143156404,pass,201.0
38.11743912101294,2017.3341842279258,632668.7635720827,14.908802470941545,-14.908802470941545,pass,202.0
53.24285159179376,3173.1120130416034,985896.6113625854,14.811927470603038,-14.811927470603038,pass,203.0
75.93642268674525,3998.563053397996,250904.23526668458,14.313170921520447,-14.313170921520447,pass,204.0
94.5679215867879,1207.5518065237268,33333.12523259413,13.656500398459468,-13.656500398459468,pass,205.0
17.228068495582683,4448.729715466655,762955.4839089933,14.9530780533441,-14.9530780533441,pass,206.0
9.269326804251046,890.9860781320754,404085.0164632935,26.684606215291097,-26.684606215291097,pass,207.0
26.096798579960314,438.65065126977953,100133.67652699212,429.16571650508695,-429.16571650508695,pass,208.0
6.0866742609933855,3581.8381231972126,994849.0711881184,15.565993303934327,-15.565993303934327,pass,209.0
29.538931473462746,792.2183332836695,450376.39582516556,84.08837977559352,-84.08837977559352,pass,210.0
62.90441645372474,2471.295553849642,848808.9704212944,14.494490764502949,-14.494490764502949,pass,211.0
8.90041109034436,3332.0809382684683,309530.21440600825,45.587726447964755,-45.587726447964755,pass,212.0
58.03472322745705,2153.967833250067,117631.51198039457,13.624933069863893,-13.624933069863893,pass,213.0
1.5437210554966885,1056.4671669058312,263521.38833492476,76.47337027373372,-76.47337027373372,pass,214.0
63.87351642966175,853.0140417173639,466387.32521748316,23.50631802711037,-23.50631802711037,pass,215.0
36.4161912315117,311.0302282516231,184306.84792708352,79.28224490469405,-79.28224490469405,pass,216.0
82.87406096227544,4765.269648567186,371564.68861507985,14.75447914086402,-14.75447914086402,pass,217.0
98.45052663229225,3233.529053077259,778292.5620786304,14.884599202001525,-14.884599202001525,pass,218.0
88.3402046251326,4347.772858732574,837518.1615565144,15.292815882519589,-15.292815882519589,pass,219.0
25.31281467485871,4685.550289508634,172858.15753848333,13.606516692507407,-13.606516692507407,pass,220.0
84.03953390975236,492.209066290517,849024.4338051797,40.64297376875326,-40.64297376875326,pass,221.0
74.00495041502643,2328.9876969824313,218853.12265243716,13.900926494435696,-13.900926494435696,pass,222.0
