SDSSJ100734.43+161503.8  -10.1  3.5  1.6  0.4 13.0 54889.444 21.53 21.08 21.06 0  0.000  0.000 
SDSSJ100734.52+161551.7   -6.1  2.2  4.8  0.3 13.7 54889.444 16.08 14.97 14.63 0 -9.999 -9.999 
SDSSJ100734.64+155656.9  122.8  3.4  3.6  0.4 10.6 54890.342 22.85 21.64 20.84 0 -9.999 -9.999 
SDSSJ100734.94+154918.6   25.5  2.2  4.7  0.3 16.9 54890.365 17.43 16.47 16.14 0 -9.999 -9.999 
SDSSJ100734.97+155431.5  303.2  2.8  1.1  0.4 12.5 54890.342 20.76 20.54 20.39 0 -9.999 -9.999 
SDSSJ100735.24+155715.3  255.1  3.0  3.5  0.4 10.5 54889.542 22.51 21.13 20.40 0 -9.999 -9.999 
SDSSJ100735.92+161125.7  242.2  7.8  5.4  0.6 10.5 54889.444 23.78 22.08 22.00 0 -9.999 -9.999 
SDSSJ100736.27+160020.9   46.4  2.2  1.8  0.3  8.9 54889.542 16.64 15.94 15.68 0  0.000  0.000 
SDSSJ100736.52+160020.8   47.5  2.2  4.4  0.3  9.0 54890.342 16.81 15.98 15.93 0  0.000  0.000 
SDSSJ100736.91+155045.3  -21.8  2.6  4.2  0.4 15.9 54890.365 22.37 21.04 20.44 0 -9.999 -9.999 
SDSSJ100736.92+155958.9  373.0  6.0  0.2  0.7  9.2 54890.342 21.97 21.87 21.60 0 -9.999 -9.999 
SDSSJ100736.92+155301.4  157.3  4.4  3.4  0.8 14.0 54890.342 24.02 22.64 21.85 0 -9.999 -9.999 
SDSSJ100737.34+160746.2  296.0  3.9  1.4  0.4  8.9 54889.444 21.26 20.99 20.81 0 -9.999 -9.999 
SDSSJ100737.80+160121.7   35.1  2.3  2.1  0.3  8.9 54890.342 22.54 20.97 19.33 0 -9.999 -9.999 
SDSSJ100738.29+161007.6   -2.5  3.0  1.2  0.4 10.2 54889.444 21.47 21.12 20.99 0  0.000  0.000 
SDSSJ100738.95+155815.3   21.8  2.2  4.4  0.3 10.6 54890.342 18.31 17.65 17.40 0  0.000  0.000 
SDSSJ100738.95+155815.3   20.9  2.2  4.5  0.3 10.6 54889.542                                   
SDSSJ100739.04+155712.9   57.7  2.6  2.8  0.4 11.2 54890.342 24.21 22.16 20.96 0 -9.999 -9.999 
SDSSJ100739.12+160222.7   69.8  2.2  4.0  0.3  8.9 54890.342 17.72 17.26 17.09 0  0.000  0.000 
SDSSJ100739.31+155507.0   15.5  2.2  5.0  0.3 12.7 54890.342 17.66 16.76 16.45 0 -9.999 -9.999 
SDSSJ100739.62+155917.7  204.5  7.0  0.6  0.4 10.1 54890.342 21.12 20.83 20.69 1  0.971  0.885 
SDSSJ100739.95+155641.2  -13.2  2.6  2.8  0.4 11.7 54890.342 22.21 21.34 20.54 0 -9.999 -9.999 
SDSSJ100740.13+160309.7  303.1  3.1  1.9  0.3  9.0 54890.342 19.95 19.56 19.45 0 -9.999 -9.999 
SDSSJ100740.15+155855.6  295.8  3.8  2.3  0.4 10.4 54890.342 21.29 20.96 20.80 0 -9.999 -9.999 
SDSSJ100740.32+155813.9  161.1  3.9  0.9  0.4 10.9 54889.542 19.85 19.61 19.48 0 -9.999 -9.999 
SDSSJ100740.61+161047.2  186.2  2.4  3.2  0.3 11.0 54889.444 22.34 21.05 20.67 0 -9.999 -9.999 
SDSSJ100741.22+160903.2  -12.4  2.3  2.6  0.3 10.2 54889.444 22.86 21.15 19.94 0 -9.999 -9.999 
SDSSJ100741.85+155724.1  123.9  2.2  2.6  0.3 11.6 54890.342 17.29 16.83 16.68 0  0.000  0.000 
SDSSJ100741.85+155724.1  123.3  2.2  2.1  0.3 11.6 54889.542                                   
SDSSJ100741.87+155032.1   79.3  2.5  3.7  0.3 16.7 54890.365 23.01 21.65 20.48 0 -9.999 -9.999 
SDSSJ100741.99+155456.2   13.5  2.3  2.8  0.3 13.3 54890.342 19.64 19.28 19.09 0  0.000  0.000 
SDSSJ100742.51+160006.8  296.6 10.3  2.4  0.7 10.4 54890.342 22.45 22.02 21.46 0 -9.999 -9.999 
SDSSJ100742.53+155915.7  163.5  2.3  3.5  0.3 10.8 54889.542 19.13 18.39 18.07 0 -9.999 -9.999 
SDSSJ100742.65+155855.8   74.1  3.6  4.0  0.6 11.0 54889.542 23.98 22.09 20.79 0 -9.999 -9.999 
SDSSJ100742.72+160106.9  206.8  2.2  2.3  0.3 10.1 54890.342 18.59 18.14 17.91 1  0.975  0.949 
SDSSJ100742.79+155200.8   11.3  2.6  5.8  0.4 15.6 54890.365 22.06 21.11 20.71 0 -9.999 -9.999 
SDSSJ100743.02+160911.3   33.9  2.3  2.6  0.3 10.7 54889.444 23.07 21.27 20.00 0 -9.999 -9.999 
SDSSJ100743.20+160553.7   29.3  2.4  2.5  0.3  9.7 54889.444 22.92 21.77 20.56 0 -9.999 -9.999 
SDSSJ100743.22+155559.4  142.2 11.5  0.9  0.9 12.8 54890.342 22.31 22.17 22.00 0  0.000  0.001 
SDSSJ100743.29+160632.5  -21.9  3.5  0.0  0.0  9.9 54889.444 21.68 21.42 21.18 0 -9.999 -9.999 
SDSSJ100743.55+160947.2  220.4  7.4  1.9  0.4 11.1 54889.444 21.30 20.94 20.75 1  0.868  0.543 
SDSSJ100743.63+155757.8   66.1  2.4  2.3  0.3 11.7 54890.342 22.89 21.41 19.83 0 -9.999 -9.999 
SDSSJ100743.78+154932.9  299.2  2.5  6.0  0.4 17.8 54890.365 22.47 20.98 20.35 0 -9.999 -9.999 
SDSSJ100745.88+155900.9  130.4  2.8  1.4  0.3 11.6 54890.342 20.46 20.20 20.05 0  0.000  0.001 
SDSSJ100746.02+155524.0 -127.3  2.2  3.9  0.3 13.7 54890.342 18.81 18.24 18.00 0  0.000  0.000 
SDSSJ100747.17+160837.8  -58.2  2.2  2.8  0.3 11.4 54889.444 18.41 17.83 17.62 0  0.000  0.000 
SDSSJ100747.19+160545.5  294.3  2.4  1.9  0.3 10.7 54889.444 20.13 19.79 19.68 0 -9.999 -9.999 
SDSSJ100752.09+160434.9   67.4  3.3  1.5  0.4 11.7 54889.444 20.51 20.16 20.07 0  0.000  0.000 
SDSSJ100752.71+160411.8   63.6  9.8  2.5  2.8 11.9 54889.444 22.24 21.98 21.58 0  0.000  0.000 
SDSSJ100754.55+160358.5  229.9  5.7  2.5  0.6 12.3 54889.444 21.06 20.75 20.76 0  0.373  0.079 
SDSSJ100754.91+160909.0  -49.4  2.2  2.4  0.3 13.3 54889.444 22.45 21.38 19.79 0 -9.999 -9.999 
SDSSJ100755.07+160601.9  -29.8  2.2  5.0  0.3 12.6 54889.444 16.89 16.02 15.70 0 -9.999 -9.999 
SDSSJ100756.76+160843.1   96.5  2.9  0.8  0.3 13.6 54889.444 20.08 19.78 19.74 0 -9.999 -9.999 
SDSSJ100756.83+160556.0   -1.5  2.5  2.8  0.3 13.0 54889.444 23.86 21.73 20.40 0 -9.999 -9.999 
