rho_s,r_s,MBH,ML,chi2,chi2_inner,chi2_outer,chi2_occ,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,reward,status,proposal_id,refine_passes
43.361648595189614,1209.4765693235313,681736.0097011335,1.6493290069070548,15.94029845558448,10.317307342688135,19.838095104542727,15.662187939205126,37.0,33.0,2500.0,1005.2239248148118,0.012788047708883364,-15.44029845558448,pass_halo_down,10.0,0.0
86.72329719037923,1209.4765693235313,681736.0097011335,2.0,12.620738528689774,11.041082903360321,12.400462593631303,15.233409879360229,37.0,33.0,2500.0,1463.9649150768098,0.002413419910532539,-12.120738528689774,pass_ml_up,10.0,0.0
86.72329719037923,1209.4765693235313,681736.0097011335,0.8246645034535274,12.483839162847868,10.886535208068596,12.29936903432065,15.252403916839995,37.0,33.0,2500.0,1408.9796602639829,0.004979697694538209,-11.983839162847868,pass_ml_down,10.0,0.0
74.723141673695,4623.810676867429,330704.89456542884,1.9963155763262859,13.684382508881438,11.974501374911956,13.492708401241014,14.853317473479045,37.0,33.0,2500.0,1455.6846995923643,0.002244148225989164,-13.184382508881438,pass_full,11.0,0.0
0.0,4623.810676867429,330704.89456542884,1.9963155763262859,35.59059368207849,47.00276634085831,17.97027908866171,16.85761847958623,37.0,33.0,2500.0,120.85203257672573,0.03748058516191875,-35.09059368207849,pass_bh_only,11.0,0.0
74.723141673695,4623.810676867429,0.0,1.9963155763262859,13.686521497676532,11.945570924896316,13.528131339705997,14.895960415189133,37.0,33.0,2500.0,1439.8672117893823,0.0033736457613071282,-13.186521497676532,pass_halo_only,11.0,0.0
74.723141673695,4623.810676867429,661409.7891308577,1.9963155763262859,13.716070496376926,11.998888205180707,13.530789079491672,14.785749545965366,37.0,33.0,2500.0,1488.4498004032,0.0020532786667699057,-13.216070496376926,pass_bh_up,11.0,0.0
74.723141673695,4623.810676867429,165352.44728271442,1.9963155763262859,13.651713314235652,11.883837743756605,13.527221677878561,14.912766850566292,37.0,33.0,2500.0,1431.6445074855494,0.0028850039499098722,-13.151713314235652,pass_bh_down,11.0,0.0
100.0,4623.810676867429,330704.89456542884,1.9963155763262859,13.908392013040952,12.208183140163538,13.67616513790258,14.937647123866613,37.0,33.0,2500.0,1423.2339670833514,0.001966419332511852,-13.408392013040952,pass_halo_up,11.0,0.0
37.3615708368475,4623.810676867429,330704.89456542884,1.9963155763262859,13.13908321117842,11.377594978458902,13.065678470125171,15.041088220665518,37.0,33.0,2500.0,1494.7525666390773,0.001949819936817473,-12.63908321117842,pass_halo_down,11.0,0.0
74.723141673695,4623.810676867429,330704.89456542884,2.0,13.723421056688851,11.987833981397394,13.55566851844145,14.858871321192204,37.0,33.0,2500.0,1459.732958262679,0.0025462027782694185,-13.223421056688851,pass_ml_up,11.0,0.0
74.723141673695,4623.810676867429,330704.89456542884,0.9981577881631429,13.690337777861503,11.970473382548768,13.50944760731928,14.84300714301842,37.0,33.0,2500.0,1464.0716810282142,0.0020078266331480343,-13.190337777861503,pass_ml_down,11.0,0.0
60.27965202583806,466.9367495457787,833281.6176966382,0.7753565394648787,46.93833266261348,10.05556212269089,82.10320372613496,16.468434230472056,37.0,33.0,2500.0,771.4239657682817,0.009244474383013105,-46.43833266261348,pass_full,12.0,0.0
0.0,466.9367495457787,833281.6176966382,0.7753565394648787,8.347999406839284,8.090460566129014,7.138024657272818,16.06610621461638,37.0,33.0,2500.0,94.13498939937227,0.07215879400141689,-7.847999406839284,pass_bh_only,12.0,0.0
60.27965202583806,466.9367495457787,0.0,0.7753565394648787,53.79675832222587,10.06153996612142,95.8155968263423,16.39437525111746,37.0,33.0,2500.0,787.6476017239461,0.006144627315199275,-53.29675832222587,pass_halo_only,12.0,0.0
60.27965202583806,466.9367495457787,1500000.0,0.7753565394648787,11.772144551154739,9.988684565559355,11.842678565657073,16.571818783833407,37.0,33.0,2500.0,772.4282756599678,0.00941699391663316,-11.272144551154739,pass_bh_up,12.0,0.0
60.27965202583806,466.9367495457787,416640.8088483191,0.7753565394648787,33.92095722743026,10.237816758135109,55.86458410790259,16.45268139861429,37.0,33.0,2500.0,781.9410249248825,0.00555913360082715,-33.42095722743026,pass_bh_down,12.0,0.0
100.0,466.9367495457787,833281.6176966382,0.7753565394648787,11.789057276637132,10.441971253615483,11.388994151463118,15.88803687599541,37.0,33.0,2500.0,1003.1681418516976,0.00810317043557041,-11.289057276637132,pass_halo_up,12.0,0.0
30.13982601291903,466.9367495457787,833281.6176966382,0.7753565394648787,13.255805294029386,10.328570199675333,14.455825591320908,15.683807504362626,37.0,33.0,2500.0,271.30735611358654,0.02579452830510347,-12.755805294029386,pass_halo_down,12.0,0.0
60.27965202583806,466.9367495457787,833281.6176966382,1.5507130789297574,13.884129832596512,9.901275251988153,16.170643309479875,16.374155414972087,37.0,33.0,2500.0,641.7113752782851,0.019607830652287574,-13.384129832596512,pass_ml_up,12.0,0.0
60.27965202583806,466.9367495457787,833281.6176966382,0.38767826973243935,31.489763234815705,10.248918164507268,50.988087220832426,16.507523123597405,37.0,33.0,2500.0,784.3126245654371,0.009071431652549715,-30.989763234815705,pass_ml_down,12.0,0.0
50.210462453405746,2805.672069653054,993770.0846877613,1.0248962273370026,12.801872570533243,11.06853795938289,12.735858398164313,15.104358018605273,37.0,33.0,2500.0,1468.4564247678209,0.004192429310321436,-12.301872570533243,pass_full,13.0,0.0
